venta_id,fecha,cliente_id,variedad_id,empaque,tallos,precio_tallo
2952,2026-05-11,3,5,QB,158686,0.298
2953,2026-05-11,22,2,QB,7925,0.349
2954,2026-05-12,20,4,QB,3830,0.309
2955,2026-05-13,10,7,EB,50507,0.129
2956,2026-05-13,11,4,FB,1522,0.28
2957,2026-05-13,2,3,QB,12582,0.306
2958,2026-05-13,13,2,HB,4954,0.306
2959,2026-05-14,10,2,QB,2483,0.317
2960,2026-05-14,20,5,FB,11619,0.302
2961,2026-05-15,17,5,QB,56077,0.322
2962,2026-05-15,15,4,HB,45856,0.295
2963,2026-05-15,7,2,HB,8839,0.343
2964,2026-05-16,23,5,QB,37354,0.302
2965,2026-05-17,23,5,FB,7995,0.292
2966,2026-05-17,27,4,HB,22708,0.344
2967,2026-05-18,27,7,HB,268995,0.142
2968,2026-05-18,7,8,HB,95832,0.183
2969,2026-05-18,17,7,HB,112392,0.154
2970,2026-05-18,2,8,FB,66330,0.179
2971,2026-05-18,24,3,HB,30220,0.288
2972,2026-05-19,10,4,QB,8698,0.316
2973,2026-05-20,14,7,EB,257452,0.147
2974,2026-05-20,27,5,HB,52027,0.297
2975,2026-05-21,13,8,QB,87483,0.187
2976,2026-05-22,1,4,QB,3167,0.326
2977,2026-05-22,10,5,FB,28404,0.282
2978,2026-05-23,12,8,EB,56674,0.163
2979,2026-05-23,13,2,QB,133737,0.334
2980,2026-05-23,2,8,FB,1385,0.163
2981,2026-05-24,25,3,HB,81005,0.29
2982,2026-05-24,27,3,HB,224334,0.302
2983,2026-05-24,6,3,EB,86507,0.323
2984,2026-05-24,18,3,QB,33756,0.269
2985,2026-05-24,10,5,EB,140834,0.315
2986,2026-05-24,22,5,HB,115828,0.313
2987,2026-05-25,17,7,FB,224798,0.136
2988,2026-05-25,10,7,HB,29703,0.141
2989,2026-05-26,8,3,QB,56183,0.291
2990,2026-05-27,27,8,HB,22074,0.17
2991,2026-05-28,26,5,EB,4543,0.324
2992,2026-05-29,15,2,HB,4112,0.31
2993,2026-05-29,25,4,HB,11420,0.3
2994,2026-05-30,10,2,QB,1239,0.32
2995,2026-05-31,9,5,FB,11507,0.325
2996,2026-05-31,17,4,FB,20583,0.353
2997,2026-05-31,17,3,HB,51804,0.317
2998,2026-06-01,5,4,FB,860,0.328
2999,2026-06-01,19,5,QB,4320,0.351
3000,2026-06-02,2,3,HB,1247,0.307
3001,2026-06-02,14,3,EB,4,0.32
3002,2026-06-02,24,3,QB,1753,0.302
3003,2026-06-02,15,5,QB,846,0.352
3004,2026-06-02,20,8,HB,244,0.191
3005,2026-06-03,3,5,HB,1948,0.328
3006,2026-06-03,17,8,QB,1200,0.152
3007,2026-06-03,8,3,HB,1923,0.315
3008,2026-06-04,27,5,EB,1638,0.312
3009,2026-06-04,27,3,QB,350,0.294
3010,2026-06-04,26,7,FB,1765,0.137
3011,2026-06-05,19,3,HB,1176,0.349
3012,2026-06-05,4,7,QB,5790,0.152
3013,2026-06-05,8,8,QB,121,0.201
3014,2026-06-05,2,8,EB,754,0.179
3015,2026-06-05,6,2,FB,554,0.322
3016,2026-06-05,2,7,FB,1243,0.139
3017,2026-06-06,28,3,QB,566,0.319
3018,2026-06-08,21,3,HB,1153,0.293
3019,2026-06-08,5,7,EB,624,0.161
3020,2026-06-09,2,7,HB,2852,0.158
3021,2026-06-09,1,8,HB,912,0.167
3022,2026-06-10,15,7,HB,9909,0.14
3023,2026-06-10,22,5,QB,448,0.278
3024,2026-06-10,28,4,FB,19,0.293
3025,2026-06-10,12,8,HB,1407,0.199
3026,2026-06-10,13,2,FB,2403,0.336
3027,2026-06-10,27,2,HB,267,0.344
3028,2026-06-10,25,8,FB,626,0.192
3029,2026-06-11,28,7,EB,1653,0.119
3030,2026-06-11,15,7,QB,1388,0.142
3031,2026-06-11,19,8,QB,224,0.154
3032,2026-06-12,20,4,QB,299,0.298
3033,2026-06-12,24,5,FB,161,0.348
3034,2026-06-12,5,7,EB,2032,0.137
3035,2026-06-13,15,7,QB,796,0.155
3036,2026-06-13,13,2,HB,317,0.286
3037,2026-06-14,1,3,EB,1700,0.326
3038,2026-06-14,12,3,QB,599,0.312
3039,2026-06-14,22,7,EB,4105,0.136
3040,2026-06-15,22,2,HB,170,0.294
3041,2026-06-15,11,3,FB,418,0.353
3042,2026-06-15,18,8,FB,1837,0.18
3043,2026-06-15,24,7,EB,2274,0.146
3044,2026-06-16,2,3,EB,10,0.3
3045,2026-06-16,6,8,FB,186,0.161
3046,2026-06-16,15,5,HB,8198,0.31
3047,2026-06-16,13,5,HB,3335,0.344
3048,2026-06-17,12,5,QB,1629,0.307
3049,2026-06-18,20,7,HB,3224,0.124
3050,2026-06-18,20,8,QB,225,0.187
3051,2026-06-18,7,3,QB,727,0.337
3052,2026-06-18,9,5,EB,1456,0.347
3053,2026-06-18,20,5,QB,2586,0.349
3054,2026-06-19,11,8,EB,105,0.2
3055,2026-06-19,17,7,QB,766,0.135
3056,2026-06-19,9,4,FB,174,0.327
3057,2026-06-20,15,5,QB,786,0.321
3058,2026-06-20,19,3,HB,814,0.304
3059,2026-06-20,23,5,HB,402,0.282
3060,2026-06-20,25,4,HB,422,0.34
3061,2026-06-21,5,2,QB,406,0.357
3062,2026-06-21,8,5,FB,775,0.333
3063,2026-06-21,13,4,HB,526,0.312
3064,2026-06-21,26,2,HB,1371,0.365
3065,2026-06-21,18,3,HB,2036,0.315
3066,2026-06-22,18,4,QB,160,0.312
3067,2026-06-23,2,7,QB,203,0.122
3068,2026-06-23,7,8,HB,49,0.167
3069,2026-06-23,18,3,QB,809,0.311
3070,2026-06-24,7,7,QB,4,0.134
3071,2026-06-24,22,5,EB,1380,0.337
3072,2026-06-25,12,8,EB,621,0.196
3073,2026-06-25,25,3,HB,277,0.308
3074,2026-06-26,22,4,HB,6,0.346
3075,2026-06-26,22,7,QB,3172,0.134
3076,2026-06-27,3,8,QB,1031,0.184
3077,2026-06-27,15,2,HB,2808,0.296
3078,2026-06-27,9,7,HB,2600,0.143
3079,2026-06-28,19,4,EB,412,0.3
3080,2026-06-28,11,3,QB,1563,0.281
3081,2026-06-28,2,8,FB,58,0.162
3082,2026-06-29,21,5,EB,517,0.298
3083,2026-06-29,16,5,HB,1563,0.36
3084,2026-06-30,28,4,HB,489,0.321
3085,2026-06-30,8,7,QB,2474,0.134
3086,2026-06-30,2,5,FB,4730,0.309
