cosecha_id,fecha,bloque_id,tallos,grado_calidad,largo_cm
2697,2023-11-24,5,5121,A,64
2698,2023-11-24,6,4999,B,55
2699,2023-11-24,8,7903,A,75
2700,2023-11-24,9,9728,C,53
2701,2023-11-24,10,10259,B,52
2702,2023-11-24,11,6780,A,60
2703,2023-11-24,12,13118,C,42
2704,2023-11-24,13,5451,B,49
2705,2023-11-24,14,6486,B,63
2706,2023-11-24,15,6752,C,48
2707,2023-11-24,16,8952,A,50
2708,2023-11-24,17,11726,B,61
2709,2023-11-25,1,12709,A,86
2710,2023-11-25,2,3240,C,73
2711,2023-11-25,3,15333,B,43
2712,2023-11-25,5,5721,A,45
2713,2023-11-25,6,5063,A,85
2714,2023-11-25,7,4446,C,38
2715,2023-11-25,8,8382,A,55
2716,2023-11-25,9,10257,A,54
2717,2023-11-25,11,5653,B,50
2718,2023-11-25,12,10770,B,60
2719,2023-11-25,13,5085,A,49
2720,2023-11-25,14,6361,B,52
2721,2023-11-25,15,7138,A,70
2722,2023-11-25,16,9263,B,63
2723,2023-11-25,17,11495,A,73
2724,2023-11-25,18,5480,C,76
2725,2023-11-26,1,12098,B,56
2726,2023-11-26,2,2942,A,70
2727,2023-11-26,3,16023,A,69
2728,2023-11-26,5,5454,C,30
2729,2023-11-26,6,5528,B,45
2730,2023-11-26,8,8607,B,51
2731,2023-11-26,9,10447,B,47
2732,2023-11-26,10,8941,B,30
2733,2023-11-26,11,5177,A,52
2734,2023-11-26,12,12674,C,42
2735,2023-11-26,13,4925,A,47
2736,2023-11-26,15,6244,B,47
2737,2023-11-26,16,8002,B,53
2738,2023-11-26,17,13954,A,52
2739,2023-11-26,18,5579,C,57
2740,2023-11-27,1,10709,B,61
2741,2023-11-27,2,3664,A,75
2742,2023-11-27,3,15117,B,42
2743,2023-11-27,4,12954,C,80
2744,2023-11-27,5,4942,B,56
2745,2023-11-27,6,5135,C,38
2746,2023-11-27,7,5227,A,60
2747,2023-11-27,8,9182,A,79
2748,2023-11-27,9,11216,A,79
2749,2023-11-27,10,8781,B,55
2750,2023-11-27,11,7287,B,40
2751,2023-11-27,12,10122,C,34
2752,2023-11-27,13,4833,B,55
2753,2023-11-27,14,6067,C,35
2754,2023-11-27,15,7447,A,75
2755,2023-11-27,16,8633,B,88
2756,2023-11-27,17,11630,B,38
2757,2023-11-27,18,6285,A,65
2758,2023-11-28,1,12059,A,50
2759,2023-11-28,2,4263,A,56
2760,2023-11-28,3,17487,A,66
2761,2023-11-28,4,13512,B,48
2762,2023-11-28,5,5361,B,61
2763,2023-11-28,6,4792,C,41
2764,2023-11-28,7,5246,A,87
2765,2023-11-28,8,6931,A,56
2766,2023-11-28,11,7243,B,53
2767,2023-11-28,13,4520,B,58
2768,2023-11-28,14,5283,B,62
2769,2023-11-28,15,5606,B,52
2770,2023-11-28,16,8487,C,44
2771,2023-11-28,18,5749,B,73
2772,2023-11-29,1,12261,A,64
2773,2023-11-29,2,3552,B,52
2774,2023-11-29,3,17676,A,50
2775,2023-11-29,4,15818,C,49
2776,2023-11-29,5,5700,B,57
2777,2023-11-29,6,4611,A,69
2778,2023-11-29,9,11205,A,68
2779,2023-11-29,12,13057,B,31
2780,2023-11-29,13,5548,C,42
2781,2023-11-29,17,9886,A,66
2782,2023-11-30,1,11053,A,70
2783,2023-11-30,2,3792,B,59
2784,2023-11-30,4,14843,A,72
2785,2023-11-30,5,5283,A,90
2786,2023-11-30,6,4855,A,51
2787,2023-11-30,7,5227,A,60
2788,2023-11-30,8,7258,A,78
2789,2023-11-30,9,9491,A,66
2790,2023-11-30,11,5507,C,58
2791,2023-11-30,12,11461,A,61
2792,2023-11-30,13,5068,A,59
2793,2023-11-30,16,9131,C,54
2794,2023-11-30,17,14126,A,53
2795,2023-11-30,18,5752,B,58
2796,2023-12-01,2,3577,A,57
2797,2023-12-01,3,15110,A,69
2798,2023-12-01,4,13051,A,80
2799,2023-12-01,5,5876,B,63
2800,2023-12-01,6,4589,A,56
2801,2023-12-01,7,4840,B,57
2802,2023-12-01,8,7116,B,54
2803,2023-12-01,9,11084,C,54
2804,2023-12-01,10,8662,A,47
2805,2023-12-01,11,6602,A,80
2806,2023-12-01,12,10545,C,43
2807,2023-12-01,13,4628,A,65
2808,2023-12-01,14,6638,A,56
2809,2023-12-01,15,6650,B,47
2810,2023-12-01,16,8484,C,42
2811,2023-12-01,17,13177,A,72
2812,2023-12-01,18,5732,B,50
2813,2023-12-02,1,11949,A,79
2814,2023-12-02,3,14370,B,60
2815,2023-12-02,4,12292,C,40
2816,2023-12-02,5,5802,A,60
2817,2023-12-02,6,5010,A,67
2818,2023-12-02,8,7665,A,50
2819,2023-12-02,10,8177,B,79
2820,2023-12-02,11,6077,A,89
2821,2023-12-02,12,12130,B,48
2822,2023-12-02,14,6081,A,69
2823,2023-12-02,15,7682,B,54
2824,2023-12-02,16,7340,A,67
2825,2023-12-02,17,12803,A,69
2826,2023-12-02,18,5767,B,64
2827,2023-12-03,1,10806,A,54
2828,2023-12-03,2,3815,B,51
2829,2023-12-03,3,15475,C,44
2830,2023-12-03,4,13724,A,47
2831,2023-12-03,5,5758,B,63
2832,2023-12-03,7,4907,B,59
2833,2023-12-03,8,7122,A,68
2834,2023-12-03,9,9287,C,39
2835,2023-12-03,10,9689,B,58
2836,2023-12-03,12,11410,B,31
2837,2023-12-03,13,4784,B,52
2838,2023-12-03,14,5827,C,43
2839,2023-12-03,15,7938,B,52
2840,2023-12-03,18,4758,A,50
2841,2023-12-04,2,3471,C,54
2842,2023-12-04,3,16215,A,47
2843,2023-12-04,4,13852,A,47
2844,2023-12-04,6,4394,B,60
2845,2023-12-04,7,4927,A,59
2846,2023-12-04,8,7708,B,49
2847,2023-12-04,9,10265,A,57
2848,2023-12-04,10,9309,A,73
2849,2023-12-04,11,6569,A,48
2850,2023-12-04,12,12594,B,78
2851,2023-12-04,13,5158,A,65
2852,2023-12-04,14,6663,A,57
2853,2023-12-04,15,5343,B,62
2854,2023-12-04,16,8727,C,30
2855,2023-12-04,17,14601,B,52
2856,2023-12-05,1,12428,A,61
2857,2023-12-05,2,3630,A,44
2858,2023-12-05,3,14431,A,49
2859,2023-12-05,4,14652,A,69
2860,2023-12-05,5,4901,A,69
2861,2023-12-05,6,5492,A,64
2862,2023-12-05,7,4800,B,46
2863,2023-12-05,8,6681,B,56
2864,2023-12-05,9,9978,A,52
2865,2023-12-05,10,9638,C,38
2866,2023-12-05,11,6294,A,72
2867,2023-12-05,12,11141,C,40
2868,2023-12-05,13,5579,A,45
2869,2023-12-05,15,7178,C,56
2870,2023-12-05,16,7948,A,66
2871,2023-12-05,18,6151,B,68
2872,2023-12-06,1,12925,B,64
2873,2023-12-06,2,3645,A,66
2874,2023-12-06,3,15120,B,35
2875,2023-12-06,4,13489,A,78
2876,2023-12-06,5,5101,B,62
2877,2023-12-06,6,4792,A,53
2878,2023-12-06,7,5173,B,44
2879,2023-12-06,8,7327,C,42
2880,2023-12-06,9,10520,A,70
2881,2023-12-06,11,5548,B,62
2882,2023-12-06,12,11249,B,54
2883,2023-12-06,15,5594,B,49
2884,2023-12-06,16,8627,B,50
2885,2023-12-06,17,11767,B,71
2886,2023-12-06,18,7403,B,61
2887,2023-12-07,1,12897,A,61
2888,2023-12-07,2,3364,C,57
2889,2023-12-07,3,15013,A,72
2890,2023-12-07,4,14670,B,45
2891,2023-12-07,5,5448,B,62
2892,2023-12-07,7,4739,B,52
2893,2023-12-07,8,8238,B,60
2894,2023-12-07,9,9840,B,62
2895,2023-12-07,10,8507,A,66
2896,2023-12-07,11,5971,A,72
2897,2023-12-07,12,10051,C,36
2898,2023-12-07,13,4214,A,71
2899,2023-12-07,15,7197,B,59
2900,2023-12-07,16,7345,B,57
2901,2023-12-07,17,10939,B,37
2902,2023-12-08,1,10583,C,43
2903,2023-12-08,2,3836,B,54
2904,2023-12-08,4,16275,A,75
2905,2023-12-08,6,4924,C,61
2906,2023-12-08,7,5287,A,59
2907,2023-12-08,8,7436,A,59
2908,2023-12-08,9,9773,C,37
2909,2023-12-08,10,8204,B,55
2910,2023-12-08,11,6454,B,63
2911,2023-12-08,12,12153,B,48
2912,2023-12-08,13,5062,A,80
2913,2023-12-08,14,5924,B,45
2914,2023-12-08,15,7262,A,62
2915,2023-12-08,16,9060,A,66
2916,2023-12-08,17,12863,B,61
2917,2023-12-08,18,5818,B,60
2918,2023-12-09,1,11002,B,62
2919,2023-12-09,2,3504,B,45
2920,2023-12-09,3,16415,B,44
2921,2023-12-09,4,15012,A,49
2922,2023-12-09,5,4432,C,39
2923,2023-12-09,6,5018,A,68
2924,2023-12-09,7,4460,B,53
2925,2023-12-09,8,7555,A,70
2926,2023-12-09,9,11116,A,73
2927,2023-12-09,10,9237,B,45
2928,2023-12-09,11,6380,B,56
2929,2023-12-09,12,11836,A,79
2930,2023-12-09,13,5076,B,63
2931,2023-12-09,14,7319,A,79
2932,2023-12-09,16,7372,B,54
2933,2023-12-09,17,12682,B,62
2934,2023-12-09,18,5371,B,54
2935,2023-12-10,1,12384,B,54
2936,2023-12-10,2,3339,C,44
2937,2023-12-10,3,15381,A,75
2938,2023-12-10,4,14039,B,62
2939,2023-12-10,5,5361,A,52
2940,2023-12-10,6,4294,A,48
2941,2023-12-10,7,4473,B,45
2942,2023-12-10,8,7754,B,68
2943,2023-12-10,10,8232,B,36
2944,2023-12-10,13,5048,B,56
2945,2023-12-10,14,6425,B,30
2946,2023-12-10,15,8385,B,59
2947,2023-12-10,16,8207,C,54
2948,2023-12-10,17,11141,B,61
2949,2023-12-10,18,6550,B,64
2950,2023-12-11,1,12383,B,51
2951,2023-12-11,2,3707,B,81
2952,2023-12-11,3,16555,B,50
2953,2023-12-11,4,13887,C,43
2954,2023-12-11,5,5432,C,61
2955,2023-12-11,6,5123,C,30
2956,2023-12-11,7,5174,C,61
2957,2023-12-11,8,8170,A,65
2958,2023-12-11,9,10681,C,46
2959,2023-12-11,11,6588,A,63
2960,2023-12-11,12,12176,B,49
2961,2023-12-11,13,4882,A,52
2962,2023-12-11,14,5468,B,68
2963,2023-12-11,16,8518,A,88
2964,2023-12-11,18,5018,B,55
2965,2023-12-12,1,12384,A,58
2966,2023-12-12,2,3299,B,50
2967,2023-12-12,4,13691,A,57
2968,2023-12-12,5,5245,A,53
2969,2023-12-12,6,4573,A,66
2970,2023-12-12,8,6481,A,63
2971,2023-12-12,9,9838,A,54
2972,2023-12-12,10,8040,A,66
2973,2023-12-12,11,5953,B,55
2974,2023-12-12,12,12975,C,58
2975,2023-12-12,14,6317,A,50
2976,2023-12-12,16,9049,B,32
2977,2023-12-13,1,15560,B,46
2978,2023-12-13,2,3562,A,65
2979,2023-12-13,3,15969,B,48
2980,2023-12-13,4,15424,C,57
2981,2023-12-13,5,5918,B,62
2982,2023-12-13,6,5674,A,69
2983,2023-12-13,8,7819,B,57
2984,2023-12-13,9,11355,C,42
2985,2023-12-13,10,9176,B,61
2986,2023-12-13,12,11783,A,51
2987,2023-12-13,13,5167,B,72
2988,2023-12-13,14,6901,A,61
2989,2023-12-13,15,8118,B,47
2990,2023-12-13,16,8426,C,43
2991,2023-12-13,17,12692,B,55
2992,2023-12-13,18,4994,B,50
2993,2023-12-14,2,3551,B,60
2994,2023-12-14,3,18509,B,34
2995,2023-12-14,4,13386,B,54
2996,2023-12-14,5,5545,A,55
2997,2023-12-14,7,5253,C,51
2998,2023-12-14,8,7310,B,65
2999,2023-12-14,9,9475,B,56
3000,2023-12-14,10,10105,B,52
3001,2023-12-14,11,4475,C,42
3002,2023-12-14,12,12247,B,57
3003,2023-12-14,14,6222,A,75
3004,2023-12-14,15,6222,C,37
3005,2023-12-15,1,12975,C,30
3006,2023-12-15,2,3863,C,30
3007,2023-12-15,3,18075,B,42
3008,2023-12-15,4,14144,A,63
3009,2023-12-15,5,5926,A,63
3010,2023-12-15,6,4831,A,61
3011,2023-12-15,7,4666,A,65
3012,2023-12-15,8,7570,A,45
3013,2023-12-15,9,9527,C,60
3014,2023-12-15,10,9409,B,45
3015,2023-12-15,11,5909,C,73
3016,2023-12-15,12,12252,B,67
3017,2023-12-15,13,5310,B,69
3018,2023-12-15,14,5653,A,62
3019,2023-12-15,15,6552,B,54
3020,2023-12-15,16,8336,C,79
3021,2023-12-15,17,14197,B,62
3022,2023-12-16,1,12802,B,79
3023,2023-12-16,2,3689,A,80
3024,2023-12-16,3,14627,A,53
3025,2023-12-16,4,14151,B,46
3026,2023-12-16,5,5271,B,46
3027,2023-12-16,6,4693,C,51
3028,2023-12-16,8,8103,C,30
3029,2023-12-16,9,11241,B,54
3030,2023-12-16,10,9105,B,57
3031,2023-12-16,11,6505,B,36
3032,2023-12-16,12,10835,A,54
3033,2023-12-16,13,4963,B,51
3034,2023-12-16,14,6325,A,75
3035,2023-12-16,15,5929,A,71
3036,2023-12-16,16,8333,B,50
3037,2023-12-16,17,13605,C,56
3038,2023-12-16,18,6110,A,48
3039,2023-12-17,1,12514,A,65
3040,2023-12-17,2,3547,A,66
3041,2023-12-17,3,17408,A,69
3042,2023-12-17,4,13527,B,47
3043,2023-12-17,6,4949,B,64
3044,2023-12-17,7,5453,C,44
3045,2023-12-17,8,6756,C,72
3046,2023-12-17,11,5939,B,60
3047,2023-12-17,12,13963,B,61
3048,2023-12-17,14,5970,A,52
3049,2023-12-17,15,8313,A,73
3050,2023-12-17,16,8412,C,61
3051,2023-12-17,17,11951,A,41
3052,2023-12-18,1,11594,C,57
3053,2023-12-18,2,3787,B,49
3054,2023-12-18,3,17384,B,62
3055,2023-12-18,4,12546,B,63
3056,2023-12-18,5,6066,B,50
3057,2023-12-18,7,5508,A,70
3058,2023-12-18,8,6865,A,66
3059,2023-12-18,9,11302,C,39
3060,2023-12-18,11,5901,B,54
3061,2023-12-18,12,11538,A,61
3062,2023-12-18,14,6661,A,54
3063,2023-12-18,15,7459,B,35
3064,2023-12-18,17,13057,B,61
3065,2023-12-18,18,5927,B,63
3066,2023-12-19,1,12616,B,50
3067,2023-12-19,2,3949,C,58
3068,2023-12-19,3,14824,C,60
3069,2023-12-19,4,14457,C,74
3070,2023-12-19,5,5927,B,40
3071,2023-12-19,6,4981,B,59
3072,2023-12-19,7,5521,A,62
3073,2023-12-19,8,6313,A,56
3074,2023-12-19,9,10734,C,62
3075,2023-12-19,10,9532,B,73
3076,2023-12-19,11,5619,C,40
3077,2023-12-19,12,12619,A,54
3078,2023-12-19,14,6806,A,67
3079,2023-12-19,15,7649,A,66
3080,2023-12-19,16,7228,B,65
3081,2023-12-19,18,5636,C,52
3082,2023-12-20,3,17393,C,34
3083,2023-12-20,4,14024,B,58
3084,2023-12-20,5,4895,B,56
3085,2023-12-20,6,4904,A,88
3086,2023-12-20,7,4793,A,57
3087,2023-12-20,8,7142,A,71
3088,2023-12-20,9,9895,C,35
3089,2023-12-20,10,10061,B,36
3090,2023-12-20,11,6622,B,33
3091,2023-12-20,13,5480,B,62
3092,2023-12-20,14,5867,A,53
3093,2023-12-20,15,7441,C,32
3094,2023-12-20,16,7841,A,58
3095,2023-12-20,17,11331,A,54
3096,2023-12-20,18,5751,B,71
3097,2023-12-21,1,11669,B,49
3098,2023-12-21,2,3557,A,80
3099,2023-12-21,3,18332,A,73
3100,2023-12-21,4,14657,C,64
3101,2023-12-21,5,5255,A,76
3102,2023-12-21,8,8265,A,49
3103,2023-12-21,10,8664,A,66
3104,2023-12-21,11,6399,A,45
3105,2023-12-21,12,11856,B,52
3106,2023-12-21,13,5644,B,61
3107,2023-12-21,14,6047,A,65
3108,2023-12-21,15,7600,B,64
3109,2023-12-21,16,8519,B,61
3110,2023-12-21,17,13087,B,56
3111,2023-12-22,1,11432,A,67
3112,2023-12-22,2,3181,B,47
3113,2023-12-22,3,14858,A,61
3114,2023-12-22,5,5216,C,40
3115,2023-12-22,6,4750,B,60
3116,2023-12-22,8,7398,A,50
3117,2023-12-22,9,10004,C,36
3118,2023-12-22,10,8161,A,76
3119,2023-12-22,12,12572,B,66
3120,2023-12-22,13,5356,B,62
3121,2023-12-22,14,6797,A,72
3122,2023-12-22,16,8188,A,73
3123,2023-12-22,17,14567,A,30
3124,2023-12-22,18,5051,B,60
3125,2023-12-23,2,3251,B,52
3126,2023-12-23,3,15126,B,57
3127,2023-12-23,4,15469,A,68
3128,2023-12-23,5,5574,A,59
3129,2023-12-23,6,4854,A,44
3130,2023-12-23,7,4548,A,82
3131,2023-12-23,9,10100,B,59
3132,2023-12-23,10,7213,A,68
3133,2023-12-23,11,5283,B,51
3134,2023-12-23,12,12226,B,67
3135,2023-12-23,13,5522,B,64
3136,2023-12-23,14,5969,B,68
3137,2023-12-23,15,7423,A,37
3138,2023-12-23,16,8251,C,63
3139,2023-12-23,17,12716,A,73
3140,2023-12-23,18,5993,B,41
3141,2023-12-24,1,14096,B,66
3142,2023-12-24,2,3467,C,49
3143,2023-12-24,3,17653,B,72
3144,2023-12-24,4,13104,A,47
3145,2023-12-24,5,5659,B,68
3146,2023-12-24,6,4158,A,69
3147,2023-12-24,7,3982,C,40
3148,2023-12-24,8,7180,A,65
3149,2023-12-24,10,8274,B,63
3150,2023-12-24,11,6051,C,46
3151,2023-12-24,12,10630,B,44
3152,2023-12-24,13,4491,B,57
3153,2023-12-24,14,5854,C,39
3154,2023-12-24,15,7329,A,70
3155,2023-12-24,16,8139,B,49
3156,2023-12-24,17,11065,B,69
3157,2023-12-24,18,5372,A,65
3158,2023-12-25,2,3381,A,59
3159,2023-12-25,3,16679,B,73
3160,2023-12-25,9,11292,B,63
3161,2023-12-25,10,8897,B,52
3162,2023-12-25,11,5993,A,74
3163,2023-12-25,12,11671,B,55
3164,2023-12-25,13,5224,A,66
3165,2023-12-25,14,5805,B,54
3166,2023-12-26,2,3501,B,74
3167,2023-12-26,3,17044,A,72
3168,2023-12-26,4,12123,B,50
3169,2023-12-26,5,5393,A,52
3170,2023-12-26,6,5110,C,42
3171,2023-12-26,7,4565,B,58
3172,2023-12-26,8,6798,B,49
3173,2023-12-26,9,9470,A,68
3174,2023-12-26,10,10128,B,50
3175,2023-12-26,11,5992,C,43
3176,2023-12-26,12,11402,B,49
3177,2023-12-26,13,5065,B,50
3178,2023-12-26,14,6589,B,61
3179,2023-12-26,15,7239,B,57
3180,2023-12-26,16,8025,A,87
3181,2023-12-26,18,5779,A,41
3182,2023-12-27,1,10359,B,54
3183,2023-12-27,2,3570,A,79
3184,2023-12-27,3,16769,B,55
3185,2023-12-27,5,4497,C,50
3186,2023-12-27,6,4682,C,50
3187,2023-12-27,7,4854,C,62
3188,2023-12-27,8,7702,B,61
3189,2023-12-27,9,10661,A,71
3190,2023-12-27,11,5828,C,66
3191,2023-12-27,13,5830,A,66
3192,2023-12-27,14,6568,B,55
3193,2023-12-27,16,8150,A,65
3194,2023-12-27,18,5534,B,63
3195,2023-12-28,1,11445,A,71
3196,2023-12-28,2,3705,A,53
3197,2023-12-28,3,16834,C,46
3198,2023-12-28,4,14629,B,64
3199,2023-12-28,6,5749,B,61
3200,2023-12-28,7,4547,C,40
3201,2023-12-28,8,6768,C,44
3202,2023-12-28,9,10632,C,39
3203,2023-12-28,10,9198,B,58
3204,2023-12-28,11,5960,B,47
3205,2023-12-28,12,10739,B,52
3206,2023-12-28,13,5521,A,68
3207,2023-12-28,14,6058,C,59
3208,2023-12-28,15,7330,C,76
3209,2023-12-28,16,8358,B,60
3210,2023-12-28,18,5362,C,43
3211,2023-12-29,1,12930,A,53
3212,2023-12-29,3,14592,A,70
3213,2023-12-29,4,13196,B,64
3214,2023-12-29,5,5144,A,72
3215,2023-12-29,6,5026,A,51
3216,2023-12-29,7,5177,B,60
3217,2023-12-29,8,8135,B,50
3218,2023-12-29,9,10879,B,57
3219,2023-12-29,12,13070,B,84
3220,2023-12-29,13,4881,A,66
3221,2023-12-29,15,6407,C,44
3222,2023-12-29,16,8618,C,42
3223,2023-12-29,17,12510,B,64
3224,2023-12-29,18,5999,B,33
3225,2023-12-30,1,11955,A,47
3226,2023-12-30,2,3692,B,59
3227,2023-12-30,4,14571,B,62
3228,2023-12-30,7,4757,B,38
3229,2023-12-30,10,8560,B,50
3230,2023-12-30,11,5192,B,51
3231,2023-12-30,12,13527,C,61
3232,2023-12-30,13,5293,A,67
3233,2023-12-30,15,6484,B,45
3234,2023-12-30,16,8234,A,67
3235,2023-12-30,17,12347,B,52
3236,2023-12-30,18,6196,A,74
3237,2023-12-31,1,10869,B,46
3238,2023-12-31,2,3572,B,46
3239,2023-12-31,4,15536,C,42
3240,2023-12-31,5,5231,B,54
3241,2023-12-31,6,5333,B,56
3242,2023-12-31,11,7002,A,65
3243,2023-12-31,12,12928,A,72
3244,2023-12-31,13,5209,B,64
3245,2023-12-31,14,5910,B,56
3246,2023-12-31,15,7895,B,48
3247,2023-12-31,16,7667,A,68
3248,2024-01-01,1,11213,C,45
3249,2024-01-01,3,16024,B,58
3250,2024-01-01,4,11594,A,81
3251,2024-01-01,5,5856,C,36
3252,2024-01-01,7,5077,B,50
3253,2024-01-01,8,7304,B,50
3254,2024-01-01,11,6367,C,42
3255,2024-01-01,13,5327,A,72
3256,2024-01-01,14,5408,C,44
3257,2024-01-01,15,7088,A,58
3258,2024-01-01,16,7421,A,62
3259,2024-01-01,17,12691,A,59
3260,2024-01-01,18,5118,B,37
3261,2024-01-02,1,12541,A,66
3262,2024-01-02,2,3287,A,74
3263,2024-01-02,3,16267,B,45
3264,2024-01-02,4,14660,A,64
3265,2024-01-02,5,4146,B,69
3266,2024-01-02,6,5149,A,76
3267,2024-01-02,7,4342,B,48
3268,2024-01-02,8,7932,B,45
3269,2024-01-02,9,9093,C,57
3270,2024-01-02,10,7469,A,50
3271,2024-01-02,11,6109,B,61
3272,2024-01-02,13,4721,C,31
3273,2024-01-02,14,6642,B,52
3274,2024-01-02,17,11899,B,55
3275,2024-01-02,18,5941,A,46
3276,2024-01-03,2,3513,C,60
3277,2024-01-03,4,11282,A,67
3278,2024-01-03,5,5357,A,72
3279,2024-01-03,6,4821,A,66
3280,2024-01-03,7,4575,A,68
3281,2024-01-03,8,7938,B,42
3282,2024-01-03,9,9857,B,53
3283,2024-01-03,10,8495,B,77
3284,2024-01-03,11,6575,A,46
3285,2024-01-03,12,11380,A,65
3286,2024-01-03,13,5288,A,68
3287,2024-01-03,14,6352,C,40
3288,2024-01-03,15,6631,B,51
3289,2024-01-03,16,7600,A,90
3290,2024-01-03,17,11275,A,63
3291,2024-01-03,18,4976,A,49
3292,2024-01-04,1,12100,A,46
3293,2024-01-04,2,3210,A,77
3294,2024-01-04,3,16996,C,43
3295,2024-01-04,4,13004,C,37
3296,2024-01-04,5,5319,A,68
3297,2024-01-04,6,5171,B,54
3298,2024-01-04,7,4077,A,55
3299,2024-01-04,8,7670,A,53
3300,2024-01-04,9,10804,C,44
3301,2024-01-04,10,8363,A,67
3302,2024-01-04,12,11243,C,46
3303,2024-01-04,14,6045,B,59
3304,2024-01-04,16,8008,B,68
3305,2024-01-04,18,5040,A,72
3306,2024-01-05,1,11937,B,67
3307,2024-01-05,3,17071,C,60
3308,2024-01-05,4,15930,A,67
3309,2024-01-05,5,5169,A,39
3310,2024-01-05,6,4886,B,83
3311,2024-01-05,7,4345,A,64
3312,2024-01-05,8,7808,A,39
3313,2024-01-05,9,10264,A,68
3314,2024-01-05,10,8587,A,69
3315,2024-01-05,11,5804,B,63
3316,2024-01-05,12,12608,C,58
3317,2024-01-05,13,5256,A,51
3318,2024-01-05,14,6743,A,56
3319,2024-01-05,15,6776,C,52
3320,2024-01-05,16,8701,A,73
3321,2024-01-05,17,12292,C,37
3322,2024-01-05,18,5150,B,38
3323,2024-01-06,1,11274,B,62
3324,2024-01-06,2,3989,C,59
3325,2024-01-06,3,16243,B,58
3326,2024-01-06,4,13437,A,54
3327,2024-01-06,5,6105,A,65
3328,2024-01-06,6,5213,B,64
3329,2024-01-06,7,4974,A,64
3330,2024-01-06,8,7343,B,81
3331,2024-01-06,9,10939,A,65
3332,2024-01-06,10,9383,B,57
3333,2024-01-06,11,6071,A,84
3334,2024-01-06,12,12208,A,71
3335,2024-01-06,13,4842,A,49
3336,2024-01-06,15,7137,B,52
3337,2024-01-06,16,8596,B,59
3338,2024-01-06,17,12852,A,47
3339,2024-01-06,18,5441,B,42
3340,2024-01-07,2,3901,B,62
3341,2024-01-07,4,12770,B,42
3342,2024-01-07,5,4983,C,38
3343,2024-01-07,6,4230,B,46
3344,2024-01-07,7,4133,A,73
3345,2024-01-07,9,10293,C,42
3346,2024-01-07,10,8902,C,64
3347,2024-01-07,11,6800,B,47
3348,2024-01-07,12,11916,C,54
3349,2024-01-07,13,4899,A,73
3350,2024-01-07,14,5277,B,79
3351,2024-01-07,15,6879,C,49
3352,2024-01-07,16,8703,B,56
3353,2024-01-07,17,12972,B,45
3354,2024-01-07,18,5026,A,70
3355,2024-01-08,1,12497,B,64
3356,2024-01-08,2,3493,A,76
3357,2024-01-08,3,15888,A,54
3358,2024-01-08,4,13870,B,47
3359,2024-01-08,6,4818,B,61
3360,2024-01-08,7,4323,B,44
3361,2024-01-08,8,7268,B,53
3362,2024-01-08,10,8924,B,47
3363,2024-01-08,11,6107,A,67
3364,2024-01-08,13,5623,B,47
3365,2024-01-08,14,6074,B,55
3366,2024-01-08,15,8018,B,49
3367,2024-01-08,16,8059,A,66
3368,2024-01-08,17,13010,C,39
3369,2024-01-09,1,9967,A,49
3370,2024-01-09,2,3978,B,47
3371,2024-01-09,4,16424,C,43
3372,2024-01-09,5,5517,C,60
3373,2024-01-09,6,5679,B,64
3374,2024-01-09,7,4903,A,69
3375,2024-01-09,8,7471,A,59
3376,2024-01-09,9,7998,B,51
3377,2024-01-09,10,9922,A,66
3378,2024-01-09,12,12378,B,80
3379,2024-01-09,13,4708,A,50
3380,2024-01-09,14,7597,A,61
3381,2024-01-09,15,7370,B,34
3382,2024-01-09,16,8514,A,56
3383,2024-01-09,17,11492,B,62
3384,2024-01-09,18,5117,B,61
3385,2024-01-10,1,12071,A,59
3386,2024-01-10,2,3596,B,78
3387,2024-01-10,3,14992,A,65
3388,2024-01-10,4,12028,C,43
3389,2024-01-10,5,5905,A,62
3390,2024-01-10,6,4685,A,50
3391,2024-01-10,7,4691,A,58
3392,2024-01-10,8,7306,B,49
3393,2024-01-10,9,10138,C,39
3394,2024-01-10,10,8479,B,56
3395,2024-01-10,11,5841,A,52
3396,2024-01-10,12,11186,C,44
3397,2024-01-10,13,4738,A,60
3398,2024-01-10,14,6708,B,50
3399,2024-01-10,15,8341,A,55
3400,2024-01-10,16,8396,A,57
3401,2024-01-10,17,10983,B,56
3402,2024-01-10,18,5917,B,52
3403,2024-01-11,1,11264,B,60
3404,2024-01-11,4,12908,B,59
3405,2024-01-11,6,4750,B,45
3406,2024-01-11,9,9848,B,41
3407,2024-01-11,10,10318,B,46
3408,2024-01-11,11,6369,A,71
3409,2024-01-11,12,11337,B,60
3410,2024-01-11,13,5119,B,48
3411,2024-01-11,16,8146,A,64
3412,2024-01-11,17,12086,A,62
3413,2024-01-12,1,12705,B,47
3414,2024-01-12,2,3380,A,76
3415,2024-01-12,3,16096,B,53
3416,2024-01-12,4,15781,C,53
3417,2024-01-12,5,5049,B,58
3418,2024-01-12,7,5623,B,44
3419,2024-01-12,8,7058,B,48
3420,2024-01-12,9,9236,C,43
3421,2024-01-12,10,8497,A,58
3422,2024-01-12,11,6953,A,48
3423,2024-01-12,12,12644,C,50
3424,2024-01-12,13,4823,A,69
3425,2024-01-12,14,7010,C,62
3426,2024-01-12,15,5864,A,67
3427,2024-01-12,17,13085,A,64
3428,2024-01-13,1,11140,B,45
3429,2024-01-13,3,16618,B,43
3430,2024-01-13,4,16187,A,62
3431,2024-01-13,5,5834,C,34
